Data Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power (W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge Energy (Wh),Discharge_Energy(Wh),Capacity (Ah),mAh/g,ACR (Ohm),dV/dt (V/s),Internal_Resistance(Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1 (C/s),Aux_Temperature_2 (C),Aux_dT/dt_2 (C/s),Aux_Temperature_3 (C),Aux_dT/dt_3 (C/s)
467,2023/06/06 13:59:21,8118.518,1880.0012,1,5,0,0,0,0,-2.749176,3.932291,-10.810560042216,4.545062e-7,1.435296,1.908939e-6,5.806526,1.435296,12.2674871794872,,-9.109887e-5,,,,,,,,,,,,,26.16248,0.02029634,25.74454,-0.2046423,26.28215,0.04465751
468,2023/06/06 13:59:31,8128.5182,1890.0014,1,5,0,0,0,0,-2.749039,3.931286,-10.807258534154,4.545062e-7,1.442933,1.908939e-6,5.836554,1.442933,12.3327606837607,,,,,,,,,,,,,,,26.29855,-0.008247775,25.83818,-0.3317077,26.12002,-0.04251888
469,2023/06/06 13:59:41,8138.5169,1900.0001,1,5,0,0,0,0,-2.749458,3.930883,-10.807797711414,4.545062e-7,1.450567,1.908939e-6,5.866567,1.450567,12.3980085470085,,-0.0001560114,,,0.0,,,,,,,,,,26.2626,-0.07301205,26.07916,0.2607426,25.97029,-0.3302729
470,2023/06/06 13:59:51,8148.5185,1910.0017,1,5,0,0,0,0,-2.749039,3.930007,-10.803742513273,4.545062e-7,1.458204,1.908939e-6,5.896583,1.458204,12.4632820512821,,,,,,,,,,,,,,,26.0541879510967,-0.182845179796601,25.7000655884334,-0.25125143619753,26.2802989481359,0.182907010106526
471,2023/06/06 14:00:01,8158.5171,1920.0003,1,5,0,0,0,0,-2.748924,3.929485,-10.80185562414,4.545062e-7,1.465836,1.908939e-6,5.926573,1.465836,12.5285128205128,,-6.669604e-5,,,,,,,,,,,,,26.31488334424,0.452435236903246,26.0533906502338,0.20677220994739,25.9515994493691,-0.186132414365547
472,2023/06/06 14:00:11,8168.5186,1930.0018,1,5,0,0,0,0,-2.748962,3.928547,-10.799426418214,4.545062e-7,1.473472,1.908939e-6,5.956576,1.473472,12.5937777777778,,-9.667272e-5,,,0.08861522,,,,,,,,,,26.41689,0.3433852,26.08449,0.4579669,25.96852,-0.1143482
473,2023/06/06 14:00:21,8178.5179,1940.0011,1,5,0,0,0,0,-2.748581,3.927762,-10.795772005722,4.545062e-7,1.481103,1.908939e-6,5.986551,1.481103,12.659,,-6.835497e-5,,10.91882,,,,,,,,,,,26.14021,0.02424462,26.03479,0.2235123,26.12487,0.1527266
474,2023/06/06 14:00:31,8188.5182,1950.0014,1,5,0,0,0,0,-2.748932,3.926969,-10.794970747108,4.545062e-7,1.488739,1.908939e-6,6.01654,1.488739,12.724264957265,,-5.543883e-5,,,,,,,,,,,,,25.9849411278375,-0.220525886747558,25.7373305501889,0.158158911117929,26.3033467565457,0.175358307548967
475,2023/06/06 14:00:41,8198.5183,1960.0015,1,5,0,0,0,0,-2.748894,3.926294,-10.792966018836,4.545062e-7,1.496374,1.908939e-6,6.046523,1.496374,12.7895213675214,,-6.997205e-5,,,,,,,,,,,,,26.32022,0.3452296,25.87407,0.08615333,26.04934,0.3601916
476,2023/06/06 14:00:51,8208.5177,1970.0009,1,5,0,0,0,0,-2.748871,3.925355,-10.790294524205,4.545062e-7,1.504009,1.908939e-6,6.076496,1.504009,12.8547777777778,,-0.0001201744,,,,,,,,,,,,,26.18328,0.04015739,26.07078,0.2051621,26.16799,0.1672799
477,2023/06/06 14:01:01,8218.5182,1980.0014,1,5,0,0,0,0,-2.749161,3.924798,-10.789901594478,4.545062e-7,1.511641,1.908939e-6,6.106451,1.511641,12.9200085470085,,-0.0001065761,,,,,,,,,,,,,26.1527522278699,-0.430699408488721,25.8058555391268,-0.060869879691104,26.3434430697758,0.179529320895132
478,2023/06/06 14:01:11,8228.5182,1990.0014,1,5,0,0,0,0,-2.749138,3.923664,-10.786693801632,4.545062e-7,1.519276,1.908939e-6,6.136412,1.519276,12.985264957265,,-8.210771e-5,,,,,,,,,,,,,26.0595563062007,-0.658000001574104,25.9611799044467,-0.328287035335335,26.2572652078082,-0.285632508109464
479,2023/06/06 14:01:21,8238.5185,2000.0017,1,5,0,0,0,0,-2.749161,3.923125,-10.785302248125,4.545062e-7,1.526909,1.908939e-6,6.166362,1.526909,13.0505042735043,,-0.0001215101,,9.505899,,,,,,,,,,,26.29018,0.1666946,26.16356,0.2475603,26.14717,-0.04924201
480,2023/06/06 14:01:31,8248.5171,2010.0003,1,5,0,0,0,0,-2.748924,3.92207,-10.78147235268,4.545062e-7,1.534545,1.908939e-6,6.196313,1.534545,13.1157692307692,,-7.491885e-5,,,,,,,,,,,,,26.4386486463312,-0.260229460239364,26.006873744206,-0.455569327944879,26.0898309720301,-0.0545535115154471
481,2023/06/06 14:01:41,8258.5174,2020.0006,1,5,0,0,0,0,-2.748718,3.92132,-10.77860286776,4.545062e-7,1.542179,1.908939e-6,6.226252,1.542179,13.1810170940171,,,,,,,,,,,,,,,26.4098995990991,0.532381663081604,25.9496827371251,0.165224999158034,26.2102410857021,0.459391927088734
482,2023/06/06 14:01:51,8268.5191,2030.0023,1,5,0,0,0,0,-2.748894,3.92044,-10.77687399336,4.545062e-7,1.549812,1.908939e-6,6.256179,1.549812,13.2462564102564,,-8.052586e-5,,,,,,,,,,,,,26.4626570000763,0.095499218560474,26.0522153807859,-0.0538256940187608,26.1423109537375,-0.38407862908179
483,2023/06/06 14:02:01,8278.5174,2040.0006,1,5,0,0,0,0,-2.749039,3.919601,-10.775136013439,4.545062e-7,1.557448,1.908939e-6,6.286112,1.557448,13.3115213675214,,-9.250165e-5,,,,,,,,,,,,,26.20224,0.5254763,26.08265,0.1059767,26.15856,-0.1879661
484,2023/06/06 14:02:11,8288.5177,2050.0009,1,5,0,0,0,0,-2.748817,3.918761,-10.771956855737,4.545062e-7,1.565084,1.908939e-6,6.316038,1.565084,13.3767863247863,,-0.0001007018,,,0.108658,,,,,,,,,,26.0475,-0.3402028,25.76443,-0.5323002,26.40146,-0.1247251
485,2023/06/06 14:02:21,8298.517,2060.0002,1,5,0,0,0,0,-2.749237,3.917703,-10.770694042611,4.545062e-7,1.572719,1.908939e-6,6.345952,1.572719,13.4420427350427,,-7.511704e-5,,8.626909,,,,,,,,,,,26.1530541354248,-0.20100834098994,25.7280048198437,-0.196794959448538,26.3437486698051,0.0669547000059288
486,2023/06/06 14:02:31,8308.5169,2070.0001,1,5,0,0,0,0,-2.748779,3.916959,-10.766854643061,4.545062e-7,1.580351,1.908939e-6,6.375848,1.580351,13.5072735042735,,-6.084929e-5,,,,,,,,,,,,,26.12602,-0.3423623,25.80751,0.109638,26.42322,0.1957151
487,2023/06/06 14:02:41,8318.5185,2080.0017,1,5,0,0,0,0,-2.749008,3.915711,-10.764320864688,4.545062e-7,1.587985,1.908939e-6,6.405746,1.587985,13.5725213675214,,-9.469237e-5,,,,,,,,,,,,,26.18328,0.08294191,25.84352,-0.2392024,26.4024,0.1243099
488,2023/06/06 14:02:51,8328.5181,2090.0013,1,5,0,0,0,0,-2.749191,3.915112,-10.763390674392,4.545062e-7,1.595621,1.908939e-6,6.435647,1.595621,13.6377863247863,,-9.378978e-5,,,,,,,,,,,,,26.10113,-0.2751663,25.78259,-0.1655248,26.42672,0.2303921
489,2023/06/06 14:03:01,8338.5183,2100.0015,1,5,0,0,0,0,-2.748795,3.914044,-10.75890457698,4.545062e-7,1.603257,1.908939e-6,6.465537,1.603257,13.7030512820513,,-0.0001307864,,,,,,,,,,,,,26.4980028520296,0.278067391195592,26.1798971500548,-0.166966557986616,26.13509851247,-0.225840312745183
490,2023/06/06 14:03:11,8348.5175,2110.0007,1,5,0,0,0,0,-2.749138,3.913411,-10.758506889718,4.545062e-7,1.610891,1.908939e-6,6.495413,1.610891,13.7682991452991,,,,8.535215,,,,,,,,,,,26.2900721409965,-0.273256594971417,26.135055047857,0.160451383489851,26.2252078011153,-0.358043840918971
491,2023/06/06 14:03:21,8358.5178,2120.001,1,5,0,0,0,0,-2.749153,3.912175,-10.755167637775,4.545062e-7,1.618523,1.908939e-6,6.525277,1.618523,13.8335299145299,,-6.574775e-5,,,,,,,,,,,,,26.0696240146231,-0.303180300913453,25.8363055609269,-0.126882181076818,26.4520047342411,0.293302607606323
492,2023/06/06 14:03:31,8368.5176,2130.0008,1,5,0,0,0,0,-2.748528,3.911325,-10.7503862796,4.545062e-7,1.626159,1.908939e-6,6.555146,1.626159,13.8987948717949,,-7.020158e-5,,,,,,,,,,,,,26.06030828625,-0.193987268344219,25.8696012460265,0.225018654206839,26.4355837351259,0.19225746478759
493,2023/06/06 14:03:41,8378.5178,2140.001,1,5,0,0,0,0,-2.748947,3.9106,-10.7500321382,4.545062e-7,1.633792,1.908939e-6,6.584997,1.633792,13.9640341880342,,-4.845102e-5,,,,,,,,,,,,,26.16946,-0.3695778,26.06406,-0.1221868,26.36728,-0.257892
494,2023/06/06 14:03:51,8388.5176,2150.0008,1,5,0,0,0,0,-2.748932,3.909389,-10.746644522548,4.545062e-7,1.64143,1.908939e-6,6.61486,1.64143,14.0293162393162,,-0.0001105345,,,,,,,,,,,,,26.38229,0.1477302,26.20605,0.2827602,26.23231,0.04810581
495,2023/06/06 14:04:01,8398.517,2160.0002,1,5,0,0,0,0,-2.749084,3.908492,-10.744772821328,4.545062e-7,1.649062,1.908939e-6,6.644693,1.649062,14.094547008547,,-7.436181e-5,,8.029303,0.1214717,,,,,,,,,,26.5662804323241,0.30739484495582,26.1417757740064,-0.0834516096810724,26.2532480053291,-0.0772859729222907
496,2023/06/06 14:04:11,8408.5182,2170.0014,1,5,0,0,0,0,-2.748848,3.90758,-10.74134346784,4.545062e-7,1.656698,1.908939e-6,6.674537,1.656698,14.159811965812,,-6.909709e-5,,,,,,,,,,,,,26.1325712209656,-0.0406828007398055,25.7927486688008,-0.371900838709548,26.4226685830382,0.197371141047192
497,2023/06/06 14:04:21,8418.5171,2180.0003,1,5,0,0,0,0,-2.749458,3.906522,-10.740818165076,4.545062e-7,1.664331,1.908939e-6,6.70436,1.664331,14.2250512820513,,-0.0001074858,,,,,,,,,,,,,26.2927051553227,-0.0371441081851925,26.130583821538,0.142902013673487,26.3201900376341,0.224199415520183
498,2023/06/06 14:04:31,8428.5187,2190.0019,1,5,0,0,0,0,-2.749367,3.905725,-10.738271426075,4.545062e-7,1.671968,1.908939e-6,6.734191,1.671968,14.2903247863248,,-9.736299e-5,,,,,,,,,,,,,26.47801,0.1494993,26.01078,-0.1636883,26.29978,-0.04756397
499,2023/06/06 14:04:41,8438.5179,2200.0011,1,5,0,0,0,0,-2.74881,3.904519,-10.73278087239,4.545062e-7,1.679599,1.908939e-6,6.763989,1.679599,14.355547008547,,-0.0001390937,,,,,,,,,,,,,26.26212,-0.3640087,26.17806,0.007618012,26.30377,-0.3196325
500,2023/06/06 14:04:51,8448.5173,2210.0005,1,5,0,0,0,0,-2.749046,3.903759,-10.731613063914,4.545062e-7,1.687234,1.908939e-6,6.793799,1.687234,14.4208034188034,,-9.931932e-5,,,,,,,,,,,,,26.1489765038173,-0.2432174096484,25.816285890297,-0.289160085076688,26.4674933272681,0.155178149653186
501,2023/06/06 14:05:01,8458.5169,2220.0001,1,5,0,0,0,0,-2.748779,3.902742,-10.727775252018,4.545062e-7,1.694871,1.908939e-6,6.823608,1.694871,14.4860769230769,,-8.001088e-5,,7.99295,,,,,,,,,,,26.4633379340204,-0.00444365506241493,26.0032026446932,-0.303411157544113,26.3490207016288,-0.0534201680931029
502,2023/06/06 14:05:11,8468.5175,2230.0007,1,5,0,0,0,0,-2.749008,3.90187,-10.72627184496,4.545062e-7,1.702504,1.908939e-6,6.853394,1.702504,14.5513162393162,,-0.0001095969,,,,,,,,,,,,,26.16805,-0.4337256,26.06974,-0.2180979,26.34455,-0.2066535
503,2023/06/06 14:05:21,8478.5192,2240.0024,1,5,0,0,0,0,-2.748703,3.900831,-10.722225872193,4.545062e-7,1.710138,1.908939e-6,6.883177,1.710138,14.6165641025641,,,,,,,,,,,,,,,26.53425,0.2678238,26.0955,0.06463733,26.24957,-0.3148059
504,2023/06/06 14:05:31,8488.5179,2250.0011,1,5,0,0,0,0,-2.749001,3.899913,-10.720864736913,4.545062e-7,1.717774,1.908939e-6,6.912961,1.717774,14.6818290598291,,-6.175654e-5,,,,,,,,,,,,,26.2119745061329,0.074803122145322,26.092393906187,0.365361543911058,26.3316928279569,-0.017737662569277
505,2023/06/06 14:05:41,8498.5169,2260.0001,1,5,0,0,0,0,-2.749153,3.899037,-10.719049265661,4.545062e-7,1.725404,1.908939e-6,6.942714,1.725404,14.7470427350427,,-0.0001099491,,,0.1228473,,,,,,,,,,26.16493,-0.01502727,25.81804,-0.3354664,26.54026,0.2938799
506,2023/06/06 14:05:51,8508.518,2270.0012,1,5,0,0,0,0,-2.74897,3.898115,-10.71580119155,4.545062e-7,1.733044,1.908939e-6,6.972498,1.733044,14.8123418803419,,-8.821567e-5,,8.170608,,,,,,,,,,,26.50589,0.2515948,26.06,0.03772878,26.3135,-0.2671629
507,2023/06/06 14:06:01,8518.5189,2280.0021,1,5,0,0,0,0,-2.748848,3.897052,-10.712403596096,4.545062e-7,1.740677,1.908939e-6,7.002249,1.740677,14.8775811965812,,-8.009587e-5,,,,,,,,,,,,,26.46868,0.4098189,26.21443,0.37191,26.26912,-0.1544424
508,2023/06/06 14:06:11,8528.5184,2290.0016,1,5,0,0,0,0,-2.749275,3.89594,-10.7110104435,4.545062e-7,1.748313,1.908939e-6,7.032002,1.748313,14.9428461538462,,-8.450096e-5,,,,,,,,,,,,,26.19155,-0.3564687,26.05776,-0.1865478,26.39648,-0.2294068
509,2023/06/06 14:06:21,8538.5169,2300.0001,1,5,0,0,0,0,-2.749573,3.895206,-10.710153247038,4.545062e-7,1.755944,1.908939e-6,7.061728,1.755944,15.0080683760684,,-0.0001016603,,,,,,,,,,,,,26.10466,-0.297074,25.9353,-0.1978387,26.53676,0.2621136
510,2023/06/06 14:06:31,8548.517,2310.0002,1,5,0,0,0,0,-2.748596,3.894102,-10.703313180792,4.545062e-7,1.763581,1.908939e-6,7.091473,1.763581,15.0733418803419,,-9.263153e-5,,,,,,,,,,,,,26.14364,-0.4479766,25.83225,-0.2174204,26.51896,0.20361
511,2023/06/06 14:06:41,8558.5171,2320.0003,1,5,0,0,0,0,-2.749039,3.893323,-10.702896766597,4.545062e-7,1.771216,1.908939e-6,7.121202,1.771216,15.1385982905983,,-0.0001041763,,7.955599,,,,,,,,,,,26.20616,0.1293247,25.80959,-0.1843925,26.49631,0.2916987
512,2023/06/06 14:06:51,8568.5175,2330.0007,1,5,0,0,0,0,-2.74987,3.89204,-10.7026040348,4.545062e-7,1.778848,1.908939e-6,7.150913,1.778848,15.2038290598291,,-6.294606e-5,,,,,,,,,,,,,26.2527747261321,-0.133353273970583,25.8704751602157,-0.294009125835747,26.5136945893447,0.185603129814327
513,2023/06/06 14:07:01,8578.5172,2340.0004,1,5,0,0,0,0,-2.749237,3.891412,-10.698413852644,4.545062e-7,1.786484,1.908939e-6,7.18063,1.786484,15.269094017094,,,,,,,,,,,,,,,26.29759,-0.3069055,25.90824,-0.3712341,26.5456,0.1000651
514,2023/06/06 14:07:11,8588.518,2350.0012,1,5,0,0,0,0,-2.749535,3.8901,-10.6959661035,4.545062e-7,1.79412,1.908939e-6,7.210341,1.79412,15.334358974359,,-0.00012709,,,,,,,,,,,,,26.14724,-0.05699456,25.90689,-0.285294,26.43472,0.2177772
515,2023/06/06 14:07:21,8598.519,2360.0022,1,5,0,0,0,0,-2.748947,3.889471,-10.691949637037,4.545062e-7,1.801755,1.908939e-6,7.240041,1.801755,15.3996153846154,,-0.0001205055,,,,,,,,,,,,,26.16988,-0.2505775,26.03607,-0.1317284,26.31077,-0.06903675
516,2023/06/06 14:07:31,8608.5183,2370.0015,1,5,0,0,0,0,-2.749268,3.888346,-10.690105230728,4.545062e-7,1.809386,1.908939e-6,7.269718,1.809386,15.4648376068376,,,,7.606672,0.1246836,,,,,,,,,,26.19826,-0.06657767,26.12837,0.1833077,26.24334,-0.3561986
517,2023/06/06 14:07:41,8618.5182,2380.0014,1,5,0,0,0,0,-2.748871,3.887573,-10.686436680083,4.545062e-7,1.817022,1.908939e-6,7.299407,1.817022,15.5301025641026,,-7.187269e-5,,,,,,,,,,,,,26.5506480263775,0.105545759033665,26.2326020307894,0.306627023830639,26.3329783058785,-0.257778049254031
518,2023/06/06 14:07:51,8628.5179,2390.0011,1,5,0,0,0,0,-2.749039,3.886358,-10.683749709962,4.545062e-7,1.824658,1.908939e-6,7.329089,1.824658,15.5953675213675,,-9.830394e-5,,,,,,,,,,,,,26.33655,0.12981,25.91174,-0.1195501,26.51575,0.174331
519,2023/06/06 14:08:01,8638.517,2400.0002,1,5,0,0,0,0,-2.749084,3.88572,-10.68217068048,4.545062e-7,1.832288,1.908939e-6,7.358741,1.832288,15.6605811965812,,-0.0001035685,,,,,,,,,,,,,26.1276285084703,-0.103475442986162,26.0789911709657,0.117602137260181,26.2526919923891,-0.205412956106769
520,2023/06/06 14:08:11,8648.5178,2410.001,1,5,0,0,0,0,-2.748528,3.884627,-10.677006079056,4.545062e-7,1.839925,1.908939e-6,7.38841,1.839925,15.7258547008547,,-7.329938e-5,,,,,,,,,,,,,26.4447966675771,-0.150448982451508,26.2969941540523,0.232070336137471,26.287727090671,-0.307931262949651
521,2023/06/06 14:08:21,8658.5172,2420.0004,1,5,0,0,0,0,-2.749344,3.883851,-10.678042443744,4.545062e-7,1.847557,1.908939e-6,7.418055,1.847557,15.7910854700855,,-7.420329e-5,,,,,,,,,,,,,26.4850006905576,0.211846618845995,26.1881742584407,0.267605329980262,26.3631211840894,-0.0714345665634097
522,2023/06/06 14:08:31,8668.5173,2430.0005,1,5,0,0,0,0,-2.748817,3.883055,-10.673807595935,4.545062e-7,1.855193,1.908939e-6,7.447709,1.855193,15.8563504273504,,-0.0001593661,,8.518193,,,,,,,,,,,26.47878,0.4421176,26.17485,0.212033,26.43559,0.07799172
523,2023/06/06 14:08:41,8678.5176,2440.0008,1,5,0,0,0,0,-2.749405,3.882058,-10.67334967549,4.545062e-7,1.862829,1.908939e-6,7.477355,1.862829,15.9216153846154,,-8.733341e-5,,,,,,,,,,,,,26.52271,0.2204168,26.14074,0.2620082,26.40223,-0.2400626
524,2023/06/06 14:08:51,8688.5175,2450.0007,1,5,0,0,0,0,-2.74929,3.881192,-10.67052235368,4.545062e-7,1.870465,1.908939e-6,7.506994,1.870465,15.9868803418803,,-8.171258e-5,,,,,,,,,,,,,26.6087141973225,0.273609702326217,26.2481449830683,0.256728731736937,26.3710997833512,-0.0438302858262322
525,2023/06/06 14:09:01,8698.5179,2460.0011,1,5,0,0,0,0,-2.749161,3.880135,-10.667115816735,4.545062e-7,1.878101,1.908939e-6,7.53663,1.878101,16.0521452991453,,-0.0001168802,,,,,,,,,,,,,26.4265058765288,0.263225131786407,26.2290009881011,0.278717091294142,26.2832610071716,-0.110107585009292
526,2023/06/06 14:09:11,8708.517,2470.0002,1,5,0,0,0,0,-2.749191,3.879292,-10.664914652772,4.545062e-7,1.885733,1.908939e-6,7.566239,1.885733,16.1173760683761,,-8.092165e-5,,,,,,,,,,,,,26.16005,-0.2512359,25.96233,-0.3465373,26.32809,0.04953931
527,2023/06/06 14:09:21,8718.5181,2480.0013,1,5,0,0,0,0,-2.749161,3.878261,-10.661963889021,4.545062e-7,1.893369,1.908939e-6,7.595859,1.893369,16.182641025641,,-0.0001072632,,,0.1219967,,,,,,,,,,26.3643797470884,0.0857457873268562,25.9040952783281,-0.178236930549793,26.540649196053,0.193116436267186
528,2023/06/06 14:09:31,8728.518,2490.0012,1,5,0,0,0,0,-2.7491,3.877387,-10.6593246017,4.545062e-7,1.901002,1.908939e-6,7.625457,1.901002,16.2478803418803,,-9.455049e-5,,8.518414,,,,,,,,,,,26.3821273314498,0.308380249936726,26.2129805524507,0.350129623366676,26.267190956569,-0.154209720166721
529,2023/06/06 14:09:41,8738.5174,2500.0006,1,5,0,0,0,0,-2.749039,3.876521,-10.656707413319,4.545062e-7,1.908638,1.908939e-6,7.655062,1.908638,16.3131452991453,,-0.0001104787,,,,,,,,,,,,,26.19155,-0.2515085,26.03646,-0.2325712,26.22058,-0.07630737
530,2023/06/06 14:09:51,8748.5182,2510.0014,1,5,0,0,0,0,-2.748642,3.875669,-10.652826591498,4.545062e-7,1.916272,1.908939e-6,7.684652,1.916272,16.3783931623932,,-8.859588e-5,,,,,,,,,,,,,26.2531884705787,-0.142363283637994,25.8922000051066,-0.252546706732164,26.5251606049503,0.140102949457028
531,2023/06/06 14:10:01,8758.5176,2520.0008,1,5,0,0,0,0,-2.748795,3.874687,-10.650720252165,4.545062e-7,1.923905,1.908939e-6,7.714232,1.923905,16.4436324786325,,,,,,,,,,,,,,,26.5682593272179,0.396628164379684,26.1792516662494,-0.00250339460355437,26.4838495898667,0.15819730662907
532,2023/06/06 14:10:11,8768.5171,2530.0003,1,5,0,0,0,0,-2.749115,3.874129,-10.650426145835,4.545062e-7,1.93154,1.908939e-6,7.743812,1.93154,16.5088888888889,,-4.469052e-5,,,,,,,,,,,,,26.23005,-0.02012745,25.86903,-0.3913527,26.51321,0.2805743
533,2023/06/06 14:10:21,8778.5169,2540.0001,1,5,0,0,0,0,-2.748528,3.872806,-10.644515729568,4.545062e-7,1.939175,1.908939e-6,7.773386,1.939175,16.5741452991453,,-0.0001091848,,8.34006,,,,,,,,,,,26.6170844474492,0.221414534757673,26.171347455891,0.00690346506560452,26.6267974938631,0.189412626308012
534,2023/06/06 14:10:31,8788.5171,2550.0003,1,5,0,0,0,0,-2.74868,3.872069,-10.64307861892,4.545062e-7,1.94681,1.908939e-6,7.802953,1.94681,16.6394017094017,,-9.506445e-5,,,,,,,,,,,,,26.3755099399523,-0.611700748667127,25.9010373751513,-0.261413085875124,26.5517293541561,-0.248680902121535
535,2023/06/06 14:10:41,8798.518,2560.0012,1,5,0,0,0,0,-2.748932,3.871303,-10.641948698396,4.545062e-7,1.954445,1.908939e-6,7.832512,1.954445,16.7046581196581,,-0.0001139773,,,,,,,,,,,,,26.56339,0.5411447,26.05368,-0.2796444,26.57034,0.194627
536,2023/06/06 14:10:51,8808.518,2570.0012,1,5,0,0,0,0,-2.749138,3.870348,-10.640120760024,4.545062e-7,1.962078,1.908939e-6,7.862056,1.962078,16.7698974358974,,-9.931837e-5,,,,,,,,,,,,,26.2739935250683,-0.180115118186616,25.905923413601,0.340623821989335,26.5477487915859,0.105010139060875
537,2023/06/06 14:11:01,8818.5174,2580.0006,1,5,0,0,0,0,-2.748833,3.86961,-10.63691166513,4.545062e-7,1.969714,1.908939e-6,7.89161,1.969714,16.8351623931624,,-4.318719e-5,,,,,,,,,,,,,26.1786486588816,-0.308384298542835,26.1992020644715,0.0746949445465862,26.3817333925299,-0.195639494121278
538,2023/06/06 14:11:11,8828.5177,2590.0009,1,5,0,0,0,0,-2.748779,3.868418,-10.633426161622,4.545062e-7,1.977349,1.908939e-6,7.921148,1.977349,16.9004188034188,,-0.000104122,,,0.1155445,,,,,,,,,,26.2172438381231,-0.230614239967262,26.202770354595,0.230429806889716,26.427914689149,0.137235786538307
539,2023/06/06 14:11:21,8838.5176,2600.0008,1,5,0,0,0,0,-2.749176,3.867816,-10.633306919616,4.545062e-7,1.984981,1.908939e-6,7.950671,1.984981,16.9656495726496,,-6.938687e-5,,8.91593,,,,,,,,,,,26.1333455126944,-0.298422034488136,26.3133060576875,0.297875627042735,26.4603982699463,-0.0754612519839314
540,2023/06/06 14:11:31,8848.5172,2610.0004,1,5,0,0,0,0,-2.749367,3.866785,-10.631211075095,4.545062e-7,1.992617,1.908939e-6,7.980199,1.992617,17.0309145299145,,-8.592026e-5,,,,,,,,,,,,,26.37416,-0.5226146,26.04436,-0.3540897,26.58189,-0.1086909
541,2023/06/06 14:11:41,8858.5177,2620.0009,1,5,0,0,0,0,-2.748833,3.866092,-10.627241270636,4.545062e-7,2.000253,1.908939e-6,8.009724,2.000253,17.0961794871795,,,,,,,,,,,,,,,26.5993152992188,0.455502564154581,25.9272339135119,-0.211176766491697,26.6351808941197,0.138787521844298
542,2023/06/06 14:11:51,8868.5172,2630.0004,1,5,0,0,0,0,-2.749733,3.864931,-10.627528313423,4.545062e-7,2.007886,1.908939e-6,8.039231,2.007886,17.1614188034188,,-7.135903e-5,,,,,,,,,,,,,26.2996408590092,-0.453690963617965,25.8818898955437,-0.325102090180126,26.5685669289517,0.14392996195772
543,2023/06/06 14:12:01,8878.5181,2640.0013,1,5,0,0,0,0,-2.748894,3.864279,-10.622493357426,4.545062e-7,2.015522,1.908939e-6,8.068741,2.015522,17.2266837606838,,-9.92097e-5,,,,,,,,,,,,,26.3830261482699,0.239849985765382,25.9085613353936,-0.181900152074769,26.524230236663,0.385880042879337
544,2023/06/06 14:12:11,8888.5173,2650.0005,1,5,0,0,0,0,-2.749634,3.863439,-10.623043231326,4.545062e-7,2.023158,1.908939e-6,8.098245,2.023158,17.2919487179487,,-4.757269e-5,,,,,,,,,,,,,26.67117,0.2328384,26.21841,0.02850135,26.40805,-0.4644125
545,2023/06/06 14:12:21,8898.5176,2660.0008,1,5,0,0,0,0,-2.748817,3.862527,-10.617379880559,4.545062e-7,2.03079,1.908939e-6,8.127727,2.03079,17.3571794871795,,-0.0001085412,,8.805839,,,,,,,,,,,26.26552,0.329443,26.16018,0.3914603,26.53442,-0.06468365
546,2023/06/06 14:12:31,8908.5192,2670.0024,1,5,0,0,0,0,-2.749405,3.861487,-10.616791665235,4.545062e-7,2.038425,1.908939e-6,8.157216,2.038425,17.4224358974359,,-5.171847e-5,,,,,,,,,,,,,26.20750294519,-0.457885708170731,26.0524207398958,-0.298503772124971,26.6680341712742,-0.132093739049017
547,2023/06/06 14:12:41,8918.5185,2680.0017,1,5,0,0,0,0,-2.748756,3.861026,-10.613018383656,4.545062e-7,2.046062,1.908939e-6,8.186703,2.046062,17.4877094017094,,-8.920814e-5,,,,,,,,,,,,,26.29759,-0.195731,26.10707,0.02446089,26.69428,0.4660944
548,2023/06/06 14:12:51,8928.5177,2690.0009,1,5,0,0,0,0,-2.748886,3.860077,-10.610911624222,4.545062e-7,2.053694,1.908939e-6,8.216169,2.053694,17.5529401709402,,-5.50759e-5,,,,,,,,,,,,,26.17371,-0.2944584,25.91207,0.1126666,26.64842,0.1812688
549,2023/06/06 14:13:01,8938.518,2700.0012,1,5,0,0,0,0,-2.749199,3.859238,-10.609813250362,4.545062e-7,2.061331,1.908939e-6,8.245642,2.061331,17.6182136752137,,,,,,,,,,,,,,,26.20876,-0.3270405,25.91875,-0.4981962,26.69059,0.1877685
550,2023/06/06 14:13:11,8948.5173,2710.0005,1,5,0,0,0,0,-2.74939,3.85856,-10.6086862784,4.545062e-7,2.068968,1.908939e-6,8.275114,2.068968,17.6834871794872,,-7.025793e-5,,,0.111815,,,,,,,,,,26.2557311128976,-0.245116546483089,25.8805412298928,-0.255779425718367,26.6311098325142,0.0923753160501064
